tmdb_id,title,release_date,release_year,release_month,genres,primary_genre,cast_names,cast_ids,budget,revenue,runtime,popularity,vote_average,vote_count,budget_log,revenue_log,budget_norm,revenue_norm,budget_adj,revenue_adj,est_profit_adj,profit_margin,revenue_ratio,actor_prestige_score,prestige_tier,budget_tier,outcome_label,release_window,marketing_ratio,est_marketing_budget
826749,Fortress,2021-12-17,2021,12,Action|Thriller|Crime,Action,Jesse Metcalfe|Bruce Willis|Chad Michael Murray|Kelly Greyson|Ser'Darius Blain,57171|62|62747|1278867|1160181,20000000.0,52169.0,100,2.3677,5.7,367,7.366250195080042,4.782630260217609,0.02083767451552407,1.61333185508825e-05,23240753.0,60622.0,-40610695.75,-0.9985094655557355,0.003,7.797530227054401,Unknown,Low,Flop,Holiday,0.75,15000000.0
7551,Déjà Vu,2006-11-22,2006,11,Action|Thriller|Science Fiction,Action,Denzel Washington|Paula Patton|Val Kilmer|Jim Caviezel|Adam Goldberg,5292|52851|5576|8767|6163,75000000.0,180557550.0,126,6.2416,6.878,5226,8.06859994038613,8.450154330918249,0.13544488435090643,0.06175479243410164,117111607.0,281938465.0,94559893.79999998,0.5046462527407721,2.407,8.102237673714802,Established,Mid,Break-even,Holiday,0.6,45000000.0
7552,Fun with Dick and Jane,2005-12-21,2005,12,Comedy|Crime,Comedy,Jim Carrey|Téa Leoni|Alec Baldwin|Richard Jenkins|John Michael Higgins,206|4939|7447|28633|8265,100000000.0,202026112.0,90,2.8046,6.221,2635,8.20732696229127,8.51273446791115,0.18753907063971662,0.06909773270367214,161185868.0,325637542.0,83858740.0,0.3468407457821716,2.02,8.183518069014797,A-list,High,Break-even,Holiday,0.5,50000000.0
7555,Rambo,2008-01-24,2008,1,Action|Thriller|War,Action,Sylvester Stallone|Julie Benz|Matthew Marsden|Graham McTavish|Reynaldo Gallegos,16483|35551|12793|95047|52946,50000000.0,113200000.0,92,9.2245,6.693,4227,7.863955178538221,8.218831601495276,0.08335069806209627,0.03871633898041393,73106363.0,165512806.0,48542625.19999999,0.41500000143626337,2.264,7.5794578034237725,Unknown,Mid,Break-even,Off-season,0.6,30000000.0
105864,The Good Dinosaur,2015-11-14,2015,11,Adventure|Animation|Family,Adventure,Frances McDormand|Raymond Ochoa|Jeffrey Wright|Steve Zahn|Sam Elliott,3910|963134|2954|18324|16431,175000000.0,332207671.0,93,12.4302,6.736,5936,8.366318908352284,8.644690515511858,0.34382162950614714,0.11362402244476279,232444304.0,441255890.0,115833864.40000004,0.3559496754604432,1.898,8.00108861890437,Rising,Mega,Flop,Holiday,0.4,70000000.0
531876,The Outpost,2020-06-24,2020,6,War|Drama|History|Action,War,Scott Eastwood|Caleb Landry Jones|Orlando Bloom|Ernest Cavazos|Taylor John Smith,928572|572541|114|2032852|1369329,18000000.0,2133452.0,123,3.7218,6.9,1151,7.340337431874194,6.414147738267799,0.016670139612419255,0.0007279991972749679,21894621.0,2595062.0,-35720524.75,-0.9322713751734468,0.119,8.216640413380006,A-list,Low,Flop,Summer,0.75,13500000.0
695721,The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-15,2023,11,Science Fiction|Action,Science Fiction,Tom Blyth|Rachel Zegler|Peter Dinklage|Jason Schwartzman|Hunter Schafer,1524100|2217977|22970|17881|2340180,100000000.0,337371917.0,157,9.1006,7.0,3449,8.01415675091084,8.542265680169734,0.18753907063971662,0.115390361052601,103313423.0,348550476.0,183248999.2,1.1085744831046782,3.374,8.005627078282282,Rising,Mid,Hit,Holiday,0.6,60000000.0
466420,Killers of the Flower Moon,2023-10-18,2023,10,Crime|History|Drama,Crime,Leonardo DiCaprio|Robert De Niro|Lily Gladstone|Jesse Plemons|Tantoo Cardinal,6193|380|1183917|88124|7863,200000000.0,158722599.0,206,7.3288,7.398,4061,8.31518674657482,8.214795516856691,0.39591581579495727,0.0542865353155299,206626846.0,163981750.0,-145958519.0,-0.47092467032736557,0.794,8.15683725436841,A-list,High,Flop,Off-season,0.5,100000000.0
138832,We're the Millers,2013-08-07,2013,8,Comedy|Crime,Comedy,Jennifer Aniston|Jason Sudeikis|Emma Roberts|Will Poulter|Ed Helms,4491|58224|34847|93491|27105,37000000.0,270000000.0,110,7.6678,6.84,9392,7.698875005057437,8.562037047981006,0.056261721191914985,0.09234699362177533,49989064.0,364785064.0,277304202.0,3.1698841970715836,7.297,7.895746519555086,Unknown,Low,Blockbuster,Summer,0.75,27750000.0
138843,The Conjuring,2013-07-18,2013,7,Horror|Thriller,Horror,Vera Farmiga|Patrick Wilson|Lili Taylor|Ron Livingston|Hayley McFarland,21657|17178|3127|17402|63663,13000000.0,321293998.0,112,12.6764,7.537,12611,7.244616628619238,8.637575897397332,0.0062513023546572205,0.10989119446305519,17563725.0,434086118.0,403349599.25,13.122813371634678,24.715,8.080903607198652,Established,Low,Blockbuster,Summer,0.75,9750000.0
1056360,American Fiction,2023-11-10,2023,11,Comedy|Drama,Comedy,Jeffrey Wright|John Ortiz|Erika Alexander|Leslie Uggams|Sterling K. Brown,2954|40543|33655|122750|1225953,16000000.0,22483370.0,117,2.3049,7.265,1305,7.218276741974084,7.3660181556062945,0.012502604709314441,0.007688327157976652,16530148.0,23228339.0,-5699420.0,-0.19702252082506633,1.405,8.104715166101668,Established,Low,Flop,Holiday,0.75,12000000.0
302699,Central Intelligence,2016-06-15,2016,6,Action|Comedy,Action,Dwayne Johnson|Kevin Hart|Amy Ryan|Danielle Nicolet|Jason Bateman,18918|55638|39388|101060|23532,50000000.0,216972543.0,107,4.4325,6.415,6307,7.8167879679220995,8.454222742657445,0.08335069806209627,0.07420989392230695,65582500.0,284592036.0,179660036.0,1.712156787252697,4.339,8.106367075667125,Established,Mid,Hit,Summer,0.6,30000000.0
7840,"10,000 BC",2008-03-04,2008,3,Adventure|Action|Drama|Fantasy,Adventure,Steven Strait|Camilla Belle|Cliff Curtis|Nathanael Baring|Mo Zinal,54815|38670|7248|54805|54806,105000000.0,269784201.0,109,4.1491,5.498,3142,8.186174475252335,8.59600168883614,0.19795790789747864,0.09227318340722845,153523363.0,394458836.0,164173791.5,0.7129155601765533,2.569,7.9202897482499415,Unknown,High,Break-even,Off-season,0.5,52500000.0
270010,A Hologram for the King,2016-04-22,2016,4,Comedy|Drama,Comedy,Tom Hanks|Sarita Choudhury|Sidse Babett Knudsen|Ben Whishaw|Tom Skerritt,31|20275|32683|17064|4139,30000000.0,9169507.0,98,2.9812,5.9,1213,7.5949392183057425,7.0801639551518925,0.04167534903104814,0.0031345568231845606,39349500.0,12027184.0,-56834441.0,-0.8253427217263607,0.306,8.153402544795595,Established,Low,Flop,Off-season,0.75,22500000.0
466622,The Rhythm Section,2020-01-31,2020,1,Action|Thriller,Action,Blake Lively|Jude Law|Sterling K. Brown|Ivana Basic|Nasser Memarzia,59175|9642|1225953|1229332|946350,50000000.0,5989583.0,109,2.3331,5.508,655,7.784034940628028,6.862461508512208,0.08335069806209627,0.0020469203064130263,60818393.0,7285536.0,-90023892.80000001,-0.9251302151308075,0.12,8.195321192817595,A-list,Mid,Flop,Off-season,0.6,30000000.0
7874,Black Snake Moan,2006-12-31,2006,12,Drama,Drama,Christina Ricci|Samuel L. Jackson|Justin Timberlake|S. Epatha Merkerson|John Cothran,6886|2231|12111|3978|9785,15000000.0,10900000.0,116,2.2088,6.841,947,7.369629928633349,7.230965169389493,0.010418837257762034,0.0037264412137604113,23422321.0,17020220.0,-23968841.75,-0.5847619029728096,0.727,7.964627431044178,Rising,Low,Flop,Holiday,0.75,11250000.0
73499,The Double,2011-10-27,2011,10,Action|Drama|Crime,Action,Richard Gere|Topher Grace|Martin Sheen|Tamer Hassan|Stephen Moyer,1205|17052|8349|39660|32203,17000000.0,4729855.0,98,2.2386,5.812,713,7.37648866586798,6.820887575563528,0.014586372160866848,0.0016160527215274849,23795162.0,6620451.0,-35021082.5,-0.8410132758439359,0.278,7.946242554767984,Rising,Low,Flop,Off-season,0.75,12750000.0
7972,Before the Devil Knows You're Dead,2007-09-26,2007,9,Crime|Drama|Thriller,Crime,Philip Seymour Hoffman|Ethan Hawke|Albert Finney|Marisa Tomei|Aleksa Palladino,1233|569|3926|3141|53441,18000000.0,25005257.0,117,2.2491,7.1,1702,7.436702411549206,7.579461230498612,0.016670139612419255,0.008550893808114017,27333951.0,37971804.0,-9862610.25,-0.20618231465016842,1.389,8.026448400008602,Rising,Low,Flop,Off-season,0.75,13500000.0
565028,Candyman,2021-08-25,2021,8,Horror|Thriller,Horror,Yahya Abdul-Mateen II|Teyonah Parris|Colman Domingo|Nathan Stewart-Jarrett|Kyle Kaminsky,1639847|970219|91671|221980|2393781,25000000.0,77411570.0,91,2.7605,6.0,1741,7.4631602043507455,7.9540260755301855,0.0312565117732861,0.026475542236239585,29050941.0,89955159.0,39116012.25,0.7694073317625064,3.096,8.20541674710212,A-list,Low,Hit,Summer,0.75,18750000.0
7978,The Wolfman,2010-02-10,2010,2,Horror,Horror,Benicio del Toro|Anthony Hopkins|Emily Blunt|Hugo Weaving|Geraldine Chaplin,1121|4173|5081|1331|400,150000000.0,140700000.0,103,3.6044,5.9,2155,8.335464799196826,8.307667638042092,0.2917274432173369,0.048122225476826166,216503439.0,203080226.0,-121674932.5,-0.3746666659953917,0.938,7.917871387223155,Unknown,High,Flop,Off-season,0.5,75000000.0
7979,The Kite Runner,2007-12-14,2007,12,Drama,Drama,Ahmad Khan Mahmoodzada|Atossa Leoni|Khalid Abdalla|Elham Ehsas|Homayoun Ershadi,53483|53481|53480|1010819|117528,20000000.0,73276047.0,128,1.9397,7.324,1238,7.482459892576803,8.046391935916123,0.02083767451552407,0.025061060056555867,30371056.0,111273548.0,58124200.0,1.093601373999922,3.664,8.065386789819016,Established,Low,Hit,Holiday,0.75,15000000.0
7980,The Lovely Bones,2009-12-26,2009,12,Fantasy|Drama,Fantasy,Saoirse Ronan|Mark Wahlberg|Rachel Weisz|Susan Sarandon|Stanley Tucci,36592|13240|3293|4038|2283,65000000.0,93600000.0,136,5.4454,7.061,4896,7.979515264178153,8.137877756652795,0.11460720983538236,0.03201250715024375,95392727.0,137365527.0,-15262836.200000018,-0.09999999921377664,1.44,7.978139560171237,Rising,Mid,Flop,Holiday,0.6,39000000.0
7985,Penelope,2007-11-17,2007,11,Fantasy|Comedy|Romance,Fantasy,Christina Ricci|James McAvoy|Catherine O'Hara|Peter Dinklage|Richard E. Grant,6886|5530|11514|22970|20766,15000000.0,21156270.0,104,2.0531,6.741,1463,7.357521155968503,7.506869010732403,0.010418837257762034,0.0072344161772716084,22778292.0,32126914.0,-7735097.0,-0.19404683321170124,1.41,8.07122770297188,Established,Low,Flop,Holiday,0.75,11250000.0
8007,Behind Enemy Lines,2001-11-30,2001,11,Action|Drama|Thriller|War,Action,Owen Wilson|Gene Hackman|Gabriel Macht|Olek Krupa|Vladimir Mashkov,887|193|16856|53573|86151,40000000.0,91753202.0,106,4.1094,6.417,1622,7.851870633017814,8.212431872969532,0.0625130235465722,0.0313808427004328,71100169.0,163091705.0,49331434.599999994,0.43364378817439936,2.294,7.904105750791447,Unknown,Mid,Break-even,Holiday,0.6,24000000.0
73567,Killer Joe,2012-06-07,2012,6,Crime|Thriller|Drama,Crime,Matthew McConaughey|Emile Hirsch|Juno Temple|Thomas Haden Church|Gina Gershon,10297|46593|36594|19159|11150,10000000.0,4633668.0,102,2.1219,6.54,1560,7.137057315942958,6.802982204988583,0.0,0.0015831536668209248,13710627.0,6353049.0,-17640548.25,-0.7352189863902129,0.463,8.237761265132646,A-list,Low,Flop,Summer,0.75,7500000.0
302946,The Accountant,2016-10-13,2016,10,Crime|Thriller|Drama,Crime,Ben Affleck|Anna Kendrick|J.K. Simmons|Jon Bernthal|Jeffrey Tambor,880|84223|18999|19498|4175,44000000.0,155160045.0,128,6.7512,7.133,7273,7.761270640072268,8.308597860417809,0.07084809335278183,0.053068027004208464,57712600.0,203515673.0,111175513.0,1.2039779116692022,3.526,7.980917021946534,Rising,Mid,Hit,Off-season,0.6,26400000.0
40805,The Green Hornet,2011-01-12,2011,1,Action|Crime|Comedy,Action,Seth Rogen|Jay Chou|Cameron Diaz|Tom Wilkinson|Christoph Waltz,19274|17380|6941|207|27319,120000000.0,227817248.0,119,4.4907,5.595,3453,8.225220994643891,8.503626351152421,0.22921441967076475,0.07791913262474601,167965851.0,318879317.0,66930540.5,0.2656513813235366,1.898,8.205056670315374,A-list,High,Flop,Off-season,0.5,60000000.0
8046,Gigli,2003-08-01,2003,8,Comedy|Crime|Drama|Romance,Comedy,Ben Affleck|Jennifer Lopez|Justin Bartha|Lainie Kazan|Missy Crider,880|16866|21180|53647|53646,75600000.0,7266209.0,122,1.7152,4.0,489,8.111733178957277,7.09451927221572,0.1366951448218379,0.002483567552026436,129340096.0,12431378.0,-194512775.60000002,-0.9399288272524554,0.096,8.354323701549697,A-list,Mid,Flop,Summer,0.6,45360000.0
8051,Punch-Drunk Love,2002-10-11,2002,10,Romance|Drama|Comedy,Romance,Adam Sandler|Emily Watson|Philip Seymour Hoffman|Luis Guzmán|Mary Lynn Rajskub,19292|1639|1233|40481|25884,25000000.0,24665649.0,96,4.741,7.104,2708,7.6409380507897255,7.635090592725708,0.0312565117732861,0.008434736924431342,43745970.0,43160910.0,-33394537.5,-0.43621373253679957,0.987,8.092265323742021,Established,Low,Flop,Off-season,0.75,18750000.0
728949,Nightbitch,2024-12-06,2024,12,Comedy|Horror,Comedy,Amy Adams|Scoot McNairy|Arleigh Snowden|Emmett Snowden|Jessica Harper,9273|59233|5044872|5044873|69055,20000000.0,170737.0,98,3.2391,5.8,349,7.301024480089037,5.232322558893051,0.02083767451552407,5.668739673657726e-05,19999746.0,170735.0,-34828820.5,-0.995121795189656,0.009,7.92778367645074,Unknown,Low,Flop,Holiday,0.75,15000000.0
8054,The Imaginarium of Doctor Parnassus,2009-10-01,2009,10,Adventure|Fantasy|Mystery,Adventure,Christopher Plummer|Lily Cole|Heath Ledger|Andrew Garfield|Verne Troyer,290|53688|1810|37625|10987,30000000.0,64352607.0,123,2.1363,6.384,2861,7.643723167566444,7.975168054237418,0.04167534903104814,0.022008955918463326,44027413.0,94442626.0,17394653.25,0.2257639316019512,2.145,8.101274349314243,Established,Low,Break-even,Off-season,0.75,22500000.0
8055,The Reader,2008-12-10,2008,12,Drama|Romance,Drama,Ralph Fiennes|Kate Winslet|David Kross|Lena Olin|Bruno Ganz,5469|204|5847|5313|2310,32000000.0,108902486.0,124,5.2849,7.462,3356,7.670135149551816,8.202022969508459,0.04584288393415295,0.037246450656750564,46788072.0,159229294.0,77350168.0,0.9446872698665592,3.403,7.959617870459904,Rising,Low,Hit,Holiday,0.75,24000000.0
8065,21,2008-03-27,2008,3,Drama|Crime,Drama,Jim Sturgess|Kevin Spacey|Kate Bosworth|Aaron Yoo|Liza Lapira,38941|1979|7517|54247|51998,35000000.0,159808370.0,123,5.7621,6.69,4994,7.709053217703823,8.368584697622852,0.05209418628881017,0.05465790399869702,51174454.0,233660175.0,144104880.5,1.6091162594524213,4.566,7.927603584299476,Unknown,Low,Hit,Off-season,0.75,26250000.0
8066,Stay,2005-09-24,2005,9,Mystery|Thriller|Drama,Mystery,Ewan McGregor|Naomi Watts|Ryan Gosling|Kate Burton|Elizabeth Reaser,3061|3489|30614|20879|53755,50000000.0,8342132.0,99,3.5457,6.6,1485,7.90629696662729,7.128604023896982,0.08335069806209627,0.0028515679017311396,80592934.0,13446338.0,-115502356.4,-0.8957233490221364,0.167,7.7938692183263205,Unknown,Mid,Flop,Off-season,0.6,30000000.0
597890,Voyagers,2021-04-08,2021,4,Science Fiction|Thriller,Science Fiction,Tye Sheridan|Lily-Rose Depp|Fionn Whitehead|Colin Farrell|Chanté Adams,1034681|1459885|1687041|72466|1716713,20000000.0,4298184.0,108,3.3835,5.97,958,7.366250195080042,6.6985052343548555,0.02083767451552407,0.0014684073240804753,23240753.0,4994652.0,-35676665.75,-0.8771947338736031,0.215,8.21234495376457,A-list,Low,Flop,Off-season,0.75,15000000.0
8080,Suspect Zero,2004-08-27,2004,8,Crime|Thriller,Crime,Aaron Eckhart|Ben Kingsley|Carrie-Anne Moss|Harry Lennix|Kevin Chamberlin,6383|2282|530|9464|34395,27000000.0,13000000.0,99,2.901,5.556,356,7.653161013047297,7.335740591543013,0.035424046676390916,0.004444708909850073,44994664.0,21664097.0,-57076565.0,-0.7248677309825005,0.481,8.15381233464454,Established,Low,Flop,Summer,0.75,20250000.0
8090,Untraceable,2008-01-22,2008,1,Thriller|Crime|Mystery|Drama|Horror,Thriller,Diane Lane|Billy Burke|Colin Hanks|Joseph Cross|Mary Beth Hurt,2882|21029|3492|33528|54782,35000000.0,52659594.0,101,2.1407,6.241,980,7.709053217703823,7.8864626812519365,0.05209418628881017,0.018009568533769775,51174454.0,76995028.0,-12560266.5,-0.14025152359919937,1.505,8.074295491260264,Established,Low,Flop,Off-season,0.75,26250000.0
335777,The Nut Job 2: Nutty by Nature,2017-08-11,2017,8,Animation|Family|Adventure|Comedy,Animation,Will Arnett|Maya Rudolph|Bobby Cannavale|Bobby Moynihan|Isabela Merced,21200|52792|21127|452205|1428070,40000000.0,68743485.0,91,2.2343,6.1,462,7.710745883635267,7.945917439199961,0.0625130235465722,0.023510777739830367,51374296.0,88291204.0,-1613814.0,-0.017950210521063464,1.719,7.896960176287535,Unknown,Low,Flop,Summer,0.75,30000000.0
335778,Risen,2016-02-18,2016,2,Action|Adventure|Drama|History|Mystery,Action,Joseph Fiennes|Peter Firth|Cliff Curtis|Tom Felton|Mark Killeen,12763|22109|7248|10993|142290,20000000.0,46100000.0,107,6.2467,6.271,931,7.418847959250061,7.781518888975729,0.02083767451552407,0.015765975929168074,26233000.0,60467065.0,14559315.0,0.3171428571428571,2.305,7.91598958551337,Unknown,Low,Break-even,Off-season,0.75,15000000.0
335787,Uncharted,2022-02-10,2022,2,Action|Adventure,Action,Tom Holland|Mark Wahlberg|Sophia Ali|Tati Gabrielle|Antonio Banderas,1136406|13240|1163789|1859934|3131,120000000.0,407141258.0,116,9.008,6.868,6700,8.110787730364704,8.641351597393047,0.22921441967076475,0.13925372477534576,129058832.0,437876459.0,231382327.79999998,1.1205273799084123,3.393,8.264625583035516,A-list,Mid,Hit,Off-season,0.6,72000000.0
1023922,MaXXXine,2024-07-04,2024,7,Horror|Thriller,Horror,Mia Goth|Elizabeth Debicki|Moses Sumney|Michelle Monaghan|Bobby Cannavale,1137824|1133349|1746938|11705|21127,10000000.0,22057161.0,103,7.6493,6.301,1437,6.999994484425056,7.343544100114277,0.0,0.007542549940603947,9999873.0,22056881.0,4557103.25,0.2604092071969314,2.206,7.879655384937042,Unknown,Low,Break-even,Summer,0.75,7500000.0
335797,Sing,2016-11-23,2016,11,Animation|Music|Comedy|Family,Animation,Matthew McConaughey|Reese Witherspoon|Seth MacFarlane|Scarlett Johansson|John C. Reilly,10297|368|52139|1245|4764,75000000.0,634151679.0,108,8.9716,7.122,8387,7.99287922697778,8.92001111035345,0.13544488435090643,0.21689860671820962,98373750.0,831785050.0,674387050.0,4.284597326522573,8.455,8.21385907334897,A-list,Mid,Blockbuster,Holiday,0.6,45000000.0
532408,The Boogeyman,2023-05-31,2023,5,Horror,Horror,Sophie Thatcher|Vivien Lyra Blair|Chris Messina|David Dastmalchian|Marin Ireland,1981044|1813472|61659|83854|164094,35000000.0,82344833.0,99,3.0969,6.388,1064,7.5582247946605925,7.9297931058806155,0.05209418628881017,0.028162877212055952,36159698.0,85073266.0,21793794.5,0.344405444346987,2.353,7.822051995143885,Unknown,Low,Break-even,Summer,0.75,26250000.0
499701,Dora and the Lost City of Gold,2019-08-08,2019,8,Family|Comedy|Adventure,Family,Isabela Merced|Jeffrey Wahlberg|Madeleine Madden|Eugenio Derbez|Michael Peña,1428070|1826682|1109111|239574|454,49000000.0,120600000.0,102,3.4596,6.631,1811,7.78049455886248,8.171645784369664,0.08126693061054387,0.0412473775285394,60324615.0,148472419.0,51953035.0,0.5382652980876877,2.461,8.007595654535367,Rising,Mid,Break-even,Summer,0.6,29400000.0
73723,The Lorax,2012-03-01,2012,3,Animation|Family,Animation,Danny DeVito|Ed Helms|Zac Efron|Rob Riggle|Taylor Swift,518|27105|29222|71403|212208,70000000.0,349305397.0,86,7.0173,6.523,3835,7.982155360482323,8.680262617451039,0.1250260470931444,0.11947199590304484,95974390.0,478919607.0,325360583.0,2.118798195799942,4.99,8.065983377930507,Established,Mid,Hit,Off-season,0.6,42000000.0
8202,Æon Flux,2005-11-30,2005,11,Science Fiction|Action|Thriller,Science Fiction,Charlize Theron|Marton Csokas|Jonny Lee Miller|Sophie Okonedo|Frances McDormand,6885|20982|9012|2598|3910,62000000.0,53321673.0,93,3.884,5.6,2428,7.999718651094204,7.934230727190907,0.10835590748072516,0.018236020894702797,99935238.0,85947001.0,-73949379.80000001,-0.4624831370792353,0.86,8.098240980916387,Established,Mid,Flop,Holiday,0.6,37200000.0
8204,The Spiderwick Chronicles,2008-02-14,2008,2,Family|Adventure|Fantasy|Drama,Family,Freddie Highmore|Sarah Bolger|David Strathairn|Mary-Louise Parker|Nick Nolte,1281|33397|11064|18248|1733,90000000.0,164200000.0,95,4.237,6.684,2815,8.119227685621722,8.380358328628148,0.16670139612419255,0.05615998302830571,131591454.0,240081297.0,42694116.0,0.2162962953506084,1.824,7.934490816486375,Rising,High,Flop,Off-season,0.5,45000000.0
8247,Jumper,2008-02-13,2008,2,Action|Adventure|Science Fiction,Action,Hayden Christensen|Jamie Bell|Samuel L. Jackson|Rachel Bilson|Michael Rooker,17244|478|2231|52783|12132,85000000.0,222231186.0,88,5.4464,6.156,6171,8.094404099567049,8.511790179449438,0.1562825588664305,0.07600851934714886,124280817.0,324930276.0,126080968.79999998,0.6340528442132786,2.614,7.941857487227519,Rising,Mid,Break-even,Off-season,0.6,51000000.0
401469,Widows,2018-11-06,2018,11,Crime|Thriller|Drama,Crime,Viola Davis|Michelle Rodriguez|Elizabeth Debicki|Cynthia Erivo|Colin Farrell,19492|17647|1133349|1765068|72466,42000000.0,73900000.0,129,3.1759,6.487,2454,7.721431781504515,7.96682693117561,0.06668055844967702,0.025274472096450264,52654050.0,92646055.0,501467.5,0.005442180746644506,1.76,8.121314237843803,Established,Low,Flop,Holiday,0.75,31500000.0
8271,Disturbia,2007-03-27,2007,3,Thriller|Drama|Mystery,Thriller,Shia LaBeouf|Sarah Roemer|Carrie-Anne Moss|David Morse|Aaron Yoo,10959|20376|530|52|54247,20000000.0,117760134.0,105,3.8937,6.683,4034,7.482459892576803,8.252428194858858,0.02083767451552407,0.040276051809956845,30371056.0,178824984.0,125675636.0,2.364575309559771,5.888,8.112836882589663,Established,Low,Blockbuster,Off-season,0.75,15000000.0
8273,American Wedding,2003-08-01,2003,8,Comedy|Romance,Comedy,Jason Biggs|Seann William Scott|Alyson Hannigan|Eddie Kaye Thomas|Thomas Ian Nicholas,21593|57599|21595|52480|21403,55000000.0,231449203.0,103,5.368,6.218,4356,7.973574069775694,8.597667072124786,0.09376953531985831,0.07916137831529427,94096630.0,395974366.0,245419758.0,1.6301045930125233,4.208,8.068453368015618,Established,Mid,Hit,Summer,0.6,33000000.0
8277,American Pie Presents: Beta House,2007-12-19,2007,12,Comedy,Comedy,John White|Jake Siegel|Steve Talley|Christopher McDonald|Eugene Levy,26973|54598|26975|4443|26510,10000000.0,18610260.0,89,5.5022,5.64,1998,7.181429896912822,7.451182346255072,0.0,0.00636359868349959,15185528.0,28260663.0,1685989.0,0.06344344995539739,1.861,8.065386789819016,Established,Low,Flop,Holiday,0.75,7500000.0
8285,The Spirit,2008-12-25,2008,12,Crime|Thriller|Fantasy|Action,Crime,Gabriel Macht|Eva Mendes|Samuel L. Jackson|Scarlett Johansson|Sarah Paulson,16856|8170|2231|1245|34490,60000000.0,39164441.0,103,1.7704,4.766,1055,7.94313642656604,7.757877107824509,0.10418837257762034,0.013393791174870969,87727636.0,57263397.0,-83100820.6,-0.5920370734143571,0.653,8.084339860335875,Established,Mid,Flop,Holiday,0.6,36000000.0
8292,Four Brothers,2005-08-11,2005,8,Action|Crime,Action,Mark Wahlberg|Tyrese Gibson|André 3000|Garrett Hedlund|Terrence Howard,13240|8169|37934|9828|18288,45000000.0,92374674.0,109,5.5354,6.801,2358,7.860539478461612,8.172879880736707,0.07293186080433424,0.0315934061583491,72533641.0,148894920.0,32841094.39999999,0.2829815754044388,2.053,7.977885725081946,Rising,Mid,Break-even,Summer,0.6,27000000.0
335977,Indiana Jones and the Dial of Destiny,2023-06-25,2023,6,Adventure|Action,Adventure,Harrison Ford|Phoebe Waller-Bridge|Mads Mikkelsen|Boyd Holbrook|Olivier Richters,3|1023483|1019|467645|2074238,294700000.0,383963057.0,155,8.6654,6.512,4083,8.483536887358435,8.598446191386023,0.5932485934569702,0.1313260328554538,304464658.0,396685377.0,-29565144.199999988,-0.06936095729986873,1.303,8.255487680198783,A-list,Mega,Flop,Summer,0.4,117880000.0
335983,Venom,2018-09-28,2018,9,Science Fiction|Action,Science Fiction,Tom Hardy|Michelle Williams|Riz Ahmed|Scott Haze|Reid Scott,2524|1812|53240|87954|81316,116000000.0,856085151.0,112,13.5126,6.825,17126,8.16264048204003,9.030699456582253,0.22087934986455512,0.29280700844136176,145425472.0,1073246440.0,855108232.0,3.9200295988495513,7.38,7.999742684818224,Rising,High,Blockbuster,Off-season,0.5,58000000.0
335984,Blade Runner 2049,2017-10-04,2017,10,Science Fiction|Drama,Science Fiction,Ryan Gosling|Harrison Ford|Ana de Armas|Dave Bautista|Robin Wright,30614|3|224513|543530|32,150000000.0,259239658.0,164,32.9371,7.591,14976,8.284777153617263,8.522387333289325,0.2917274432173369,0.08866660978488161,192653611.0,332956374.0,43975957.5,0.15217625482244398,1.728,7.792038464387498,Unknown,High,Flop,Off-season,0.5,75000000.0
335988,Transformers: The Last Knight,2017-06-16,2017,6,Action|Adventure|Science Fiction,Action,Mark Wahlberg|Laura Haddock|Peter Cullen|Anthony Hopkins|Erik Aadahl,13240|209578|19540|4173|1378695,217000000.0,605425157.0,154,6.5205,6.05,6649,8.445145628025742,8.890746357308279,0.43133986247134826,0.2070732101593482,278705557.0,777582284.0,387394504.20000005,0.9928412017377077,2.79,8.412831697125894,A-list,Mega,Break-even,Summer,0.4,86800000.0
204922,Before I Go to Sleep,2014-09-03,2014,9,Thriller|Mystery,Thriller,Nicole Kidman|Colin Firth|Mark Strong|Ben Crompton|Anne-Marie Duff,2227|5472|2983|72315|37058,22000000.0,17669776.0,92,3.2144,6.491,2125,7.466253630711726,7.371061985396006,0.025005209418628882,0.0060419228378380705,29258606.0,23499682.0,-27702878.5,-0.5410447881800755,0.803,8.07676613089935,Established,Low,Flop,Off-season,0.75,16500000.0
8321,In Bruges,2008-02-08,2008,2,Comedy|Drama|Crime,Comedy,Colin Farrell|Brendan Gleeson|Ralph Fiennes|Clémence Poésy|Thekla Reuten,72466|2039|5469|11291|45749,15000000.0,34533783.0,108,3.6296,7.502,5709,7.341076435238079,7.703229334075282,0.010418837257762034,0.011809956863899941,21931909.0,50492786.0,12111945.25,0.31557269234650626,2.302,7.938802631742962,Rising,Low,Break-even,Off-season,0.75,11250000.0
8326,Holes,2003-04-18,2003,4,Adventure|Family|Drama|Comedy,Adventure,Shia LaBeouf|Khleo Thomas|Sigourney Weaver|Jon Voight|Tim Blake Nelson,10959|54495|10205|10127|1462,20000000.0,71406573.0,117,3.7431,6.898,1526,7.534241384022398,8.08694957220424,0.02083767451552407,0.024421639683756092,34216957.0,122165780.0,62286105.25,1.0401877683879703,3.57,8.14082844848189,Established,Low,Hit,Off-season,0.75,15000000.0
